2019-12-25 09:11:37,303 INFO  [Thread:Thread-106] weaver.general.InitServerXMLtoDBThread.checkEndUpgrade() - 升级进行中,sleep...
2019-12-25 09:11:38,305 INFO  [Thread:Thread-106] weaver.general.InitServerXMLtoDBThread.run() - 升级完成，执行 InitServiceXMLtoDB ...
2019-12-25 09:11:38,315 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initDB() - 创建表：INITSERVICEXMLSTATE ……
2019-12-25 09:11:38,331 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(INITSERVICEXMLSTATE) exist
2019-12-25 09:11:38,410 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(INITSERVICEXMLSTATE) exist
2019-12-25 09:11:38,421 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistField() - filed (INITSERVICEXMLSTATE.E8CLEAR) exist
2019-12-25 09:11:38,454 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(INITSERVICEXMLSTATE) exist
2019-12-25 09:11:38,469 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistField() - filed (INITSERVICEXMLSTATE.SMS) exist
2019-12-25 09:11:38,479 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(INITSERVICEXMLSTATE) exist
2019-12-25 09:11:38,492 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistField() - filed (INITSERVICEXMLSTATE.CHECKERRORDATA) exist
2019-12-25 09:11:38,517 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(INITSERVICEXMLSTATE) exist
2019-12-25 09:11:38,535 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistField() - filed (INITSERVICEXMLSTATE.XMLINITTODB) exist
2019-12-25 09:11:38,535 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initDB() - 创建表：DATASOURCESETTING ……
2019-12-25 09:11:38,549 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(DATASOURCESETTING) exist
2019-12-25 09:11:38,550 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initDB() - 创建表：SCHEDULESETTING ……
2019-12-25 09:11:38,575 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(SCHEDULESETTING) exist
2019-12-25 09:11:38,575 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initDB() - 创建表：SMSPROPERTIS ……
2019-12-25 09:11:38,597 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(SMSPROPERTIS) exist
2019-12-25 09:11:38,612 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(actionsettingdetail) exist
2019-12-25 09:11:38,654 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistField() - filed (actionsettingdetail.isdatasource) exist
2019-12-25 09:11:38,736 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(datashowset) exist
2019-12-25 09:11:39,044 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistField() - filed (datashowset.searchByName) exist
2019-12-25 09:11:39,475 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistField() - filed (datashowset.customid) exist
2019-12-25 09:11:39,502 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(SCHEDULESETTING) exist
2019-12-25 09:11:39,507 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistField() - filed (SCHEDULESETTING.createdate) exist
2019-12-25 09:11:39,512 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(SCHEDULESETTING) exist
2019-12-25 09:11:39,737 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistField() - filed (SCHEDULESETTING.createtime) exist
2019-12-25 09:11:39,771 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(SCHEDULESETTING) exist
2019-12-25 09:11:39,780 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistField() - filed (SCHEDULESETTING.modifydate) exist
2019-12-25 09:11:39,782 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistTable() - table(SCHEDULESETTING) exist
2019-12-25 09:11:39,783 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.notExistField() - filed (SCHEDULESETTING.modifytime) exist
2019-12-25 09:11:39,785 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initCache() - 开始初始化缓存......
2019-12-25 09:11:39,926 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initCache() - System Init Message:mainControlIp= localIp:[192.168.96.104, 192.168.149.1, 192.168.25.1]
